,k,sources,targets,q_total
59917,810520,Madagascar,Slovenia,3.248
59918,282739,Malta,Slovenia,0.013000000000000001
59919,841899,Malta,Slovenia,0.001
59920,854140,Malta,Slovenia,0.001
59921,854140,Mauritius,Slovenia,0.01
59922,283329,Mexico,Slovenia,10.0
59923,841850,"Other Asia, not elsewhere specified",Slovenia,0.214
59924,841899,Montenegro,Slovenia,0.792
59925,850440,Montenegro,Slovenia,0.038
59926,854140,Morocco,Slovenia,0.057999999999999996
59927,841810,Netherlands,Slovenia,0.9510000000000001
59928,841861,Netherlands,Slovenia,0.019
59929,850440,Curaçao,Slovenia,0.004
59930,850440,Nigeria,Slovenia,0.004
59931,854140,Panama,Slovenia,6.864
59932,841850,Papua New Guinea,Slovenia,0.65
59933,750110,Poland,Slovenia,26.094
59934,840690,Poland,Slovenia,0.064
59935,842112,Poland,Slovenia,0.366
59936,850440,Portugal,Slovenia,0.10400000000000001
59937,854140,Romania,Slovenia,0.066
59938,841810,San Marino,Slovenia,0.018
59939,841899,San Marino,Slovenia,0.052000000000000005
59940,850440,Saudi Arabia,Slovenia,0.075
59941,841840,India,Slovenia,0.477
59942,841861,India,Slovenia,2.386
59943,841869,India,Slovenia,12.788
59944,841899,India,Slovenia,0.009
59945,854140,India,Slovenia,0.226
59946,841869,Slovakia,Slovenia,4.544
59947,841891,Slovakia,Slovenia,0.001
59948,841869,Viet Nam,Slovenia,0.001
59949,854140,Viet Nam,Slovenia,0.003
59950,841840,Spain,Slovenia,5.978999999999999
59951,841891,Spain,Slovenia,0.05
59952,854140,Suriname,Slovenia,0.001
59953,841830,Sweden,Slovenia,0.488
59954,841840,Sweden,Slovenia,0.335
59955,841891,Sweden,Slovenia,0.219
59956,282739,"Switzerland, Liechtenstein",Slovenia,0.19499999999999998
59957,841840,"Switzerland, Liechtenstein",Slovenia,0.018
59958,854140,United Arab Emirates,Slovenia,9.75
59959,841861,Turkey,Slovenia,0.006
59960,854140,Turkey,Slovenia,525.365
59961,810520,Uganda,Slovenia,11.1
59962,810520,Ukraine,Slovenia,0.99
59963,841850,Ukraine,Slovenia,0.34
59964,841899,The Former Yugoslav Republic of Macedonia,Slovenia,0.012
59965,750300,United Kingdom,Slovenia,50.107
59966,841850,United Kingdom,Slovenia,0.903
59967,842112,United Kingdom,Slovenia,1.665
59968,282200,"USA, Puerto Rico and US Virgin Islands",Slovenia,0.004
59969,841810,"USA, Puerto Rico and US Virgin Islands",Slovenia,6.104
59970,841899,Uzbekistan,Slovenia,0.021
59971,850440,Uzbekistan,Slovenia,0.007
59972,850440,Albania,South Africa,0.252
59973,841869,Angola,South Africa,0.001
59974,841899,Angola,South Africa,0.002
59975,260500,Australia,South Africa,2.1
59976,283329,Australia,South Africa,1.5
59977,810520,Australia,South Africa,2.621
59978,283329,Austria,South Africa,2.855
59979,841861,Austria,South Africa,0.159
59980,842112,Belgium,South Africa,0.02
59981,840690,Botswana,South Africa,0.07
59982,841891,Botswana,South Africa,1.074
59983,842112,Botswana,South Africa,0.169
59984,854140,Botswana,South Africa,63.122
59985,841850,Brazil,South Africa,0.148
59986,840682,Bulgaria,South Africa,0.477
59987,854140,Bulgaria,South Africa,0.318
59988,850440,Cambodia,South Africa,1.812
59989,841899,Cameroon,South Africa,0.026
59990,854140,Cameroon,South Africa,0.477
59991,840681,Chile,South Africa,0.007
59992,840690,Chile,South Africa,0.185
59993,854140,Chile,South Africa,15.9
59994,810520,China,South Africa,0.1
59995,850440,Colombia,South Africa,0.165
59996,850440,Cook Islands,South Africa,0.159
59997,840690,Czechia,South Africa,12.038
59998,841810,Czechia,South Africa,30.259
59999,282200,Denmark,South Africa,0.001
60000,850440,El Salvador,South Africa,72.186
60001,850440,Eritrea,South Africa,0.159
60002,711510,"France, Monaco",South Africa,0.13
60003,841840,"France, Monaco",South Africa,1.402
60004,841869,Djibouti,South Africa,0.002
60005,750110,Germany,South Africa,0.096
60006,841861,Ghana,South Africa,0.159
60007,850440,Ghana,South Africa,0.07700000000000001
60008,850440,Guinea,South Africa,0.795
60009,854140,Guyana,South Africa,0.318
60010,840690,"China, Hong Kong Special Administrative Region",South Africa,0.072
60011,841840,"China, Hong Kong Special Administrative Region",South Africa,1.565
60012,841869,Indonesia,South Africa,0.511
60013,841850,Iran,South Africa,0.22
60014,850440,Iran,South Africa,0.538
60015,854140,Iran,South Africa,0.159
60016,282739,Ireland,South Africa,1.729
60017,841891,Ireland,South Africa,0.007
60018,283329,Israel,South Africa,200.0
60019,840690,Israel,South Africa,0.485
60020,841810,Israel,South Africa,0.159
60021,841830,Israel,South Africa,0.159
60022,842112,Japan,South Africa,33.751999999999995
60023,854140,Jordan,South Africa,20.511
60024,841840,Kenya,South Africa,0.954
60025,750110,Republic of Korea,South Africa,1.0
60026,841810,Lebanon,South Africa,1.0
60027,841850,Lebanon,South Africa,0.072
60028,841850,Lesotho,South Africa,73.561
60029,841199,Latvia,South Africa,0.009999999999999998
60030,850440,Liberia,South Africa,0.161
60031,260500,Madagascar,South Africa,1176.0
60032,810520,Madagascar,South Africa,1300.0
60033,841810,Madagascar,South Africa,0.073
60034,841830,Madagascar,South Africa,0.067
60035,841869,Madagascar,South Africa,0.004
60036,841199,Malawi,South Africa,0.005
60037,711510,Malaysia,South Africa,0.035
60038,841830,Malaysia,South Africa,126.961
60039,854140,Malaysia,South Africa,67035.053
60040,850440,Mali,South Africa,4.15
60041,841199,Malta,South Africa,0.002
60042,840681,Mauritius,South Africa,0.124
60043,840690,Mauritius,South Africa,6.2
60044,283329,Mexico,South Africa,51.076
60045,840681,Mexico,South Africa,0.795
60046,840682,"Other Asia, not elsewhere specified",South Africa,0.356
60047,841199,"Other Asia, not elsewhere specified",South Africa,0.069
60048,841830,"Other Asia, not elsewhere specified",South Africa,1.035
60049,841891,"Other Asia, not elsewhere specified",South Africa,1.0699999999999998
60050,854140,"Other Asia, not elsewhere specified",South Africa,422.102
60051,850440,Mongolia,South Africa,0.179
60052,841869,Morocco,South Africa,0.017
60053,841850,Mozambique,South Africa,0.751
60054,841869,Mozambique,South Africa,0.526
60055,840681,Namibia,South Africa,26.6
60056,840682,Namibia,South Africa,144.391
60057,282200,Netherlands,South Africa,0.01
60058,711510,Netherlands,South Africa,0.001
60059,283329,New Zealand,South Africa,0.006
60060,840681,New Zealand,South Africa,0.159
60061,841850,New Zealand,South Africa,0.023
60062,840682,Nigeria,South Africa,0.159
60063,282739,"Norway, Svalbard and Jan Mayen",South Africa,0.009000000000000001
60064,841861,"Norway, Svalbard and Jan Mayen",South Africa,0.288
60065,841899,"Norway, Svalbard and Jan Mayen",South Africa,0.009
60066,842112,"Norway, Svalbard and Jan Mayen",South Africa,0.44
60067,854140,"Norway, Svalbard and Jan Mayen",South Africa,8.586
60068,850440,Marshall Islands,South Africa,0.159
60069,841850,Pakistan,South Africa,0.053
60070,850440,Peru,South Africa,0.055
60071,841810,Portugal,South Africa,586.913
60072,841869,Qatar,South Africa,28.18
60073,850440,Qatar,South Africa,0.159
60074,283329,Romania,South Africa,0.125
60075,841810,Russian Federation,South Africa,0.159
60076,854140,Russian Federation,South Africa,27.709999999999997
60077,850440,Saint Helena,South Africa,0.318
60078,841899,San Marino,South Africa,0.036000000000000004
60079,841199,Saudi Arabia,South Africa,7.0
60080,850440,Senegal,South Africa,0.171
60081,841899,Serbia,South Africa,1.44
60082,841199,Seychelles,South Africa,0.15
60083,841810,Sierra Leone,South Africa,0.159
60084,841861,Sierra Leone,South Africa,0.159
60085,260500,India,South Africa,253.012
60086,810520,India,South Africa,0.003
60087,840682,India,South Africa,19.677000000000003
60088,842112,Singapore,South Africa,0.404
60089,840690,Slovakia,South Africa,0.009
60090,841861,Slovakia,South Africa,1.319
60091,840681,Slovenia,South Africa,46.587
60092,840682,Slovenia,South Africa,0.007
60093,841840,Slovenia,South Africa,0.077
60094,841869,Slovenia,South Africa,0.306
60095,841899,Slovenia,South Africa,0.009000000000000001
60096,750110,Zimbabwe,South Africa,7448.576
60097,841199,Zimbabwe,South Africa,0.3
60098,841869,Zimbabwe,South Africa,0.81
60099,282739,Spain,South Africa,1.0
60100,840682,Spain,South Africa,14.691
60101,842112,Spain,South Africa,0.85
60102,850440,Suriname,South Africa,0.159
60103,711510,Swaziland,South Africa,0.006
60104,840682,Swaziland,South Africa,8.0
60105,841199,Swaziland,South Africa,0.116
60106,283329,Sweden,South Africa,5.008
60107,841861,Sweden,South Africa,0.28800000000000003
60108,842112,Sweden,South Africa,0.159
60109,841850,"Switzerland, Liechtenstein",South Africa,0.128
60110,850440,Tajikistan,South Africa,1.431
60111,841869,Trinidad and Tobago,South Africa,1.366
60112,810520,Turkey,South Africa,0.055
60113,841861,Turkey,South Africa,236.94
60114,841899,Ukraine,South Africa,0.116
60115,854140,The Former Yugoslav Republic of Macedonia,South Africa,0.159
60116,841899,Egypt,South Africa,0.108
60117,841199,United Republic of Tanzania,South Africa,0.541
60118,842112,United Republic of Tanzania,South Africa,2.385
60119,260500,"USA, Puerto Rico and US Virgin Islands",South Africa,0.9450000000000001
60120,750110,"USA, Puerto Rico and US Virgin Islands",South Africa,0.008
60121,850440,Burkina Faso,South Africa,0.159
60122,282739,Uruguay,South Africa,0.001
60123,850440,Uruguay,South Africa,1.59
60124,841850,Samoa,South Africa,0.159
60125,282200,Zambia,South Africa,30962.54
60126,840681,Zambia,South Africa,0.25
60127,841199,Zambia,South Africa,0.696
60128,841810,Zambia,South Africa,0.11
60129,841850,Zambia,South Africa,0.28
60130,841840,Australia,Zimbabwe,0.05
60131,850440,Australia,Zimbabwe,0.063
60132,854140,Australia,Zimbabwe,3.404
60133,283329,Austria,Zimbabwe,0.299
60134,841861,Austria,Zimbabwe,0.01
60135,841830,Belgium,Zimbabwe,0.49
60136,841861,Belgium,Zimbabwe,0.07
60137,841869,Belgium,Zimbabwe,0.005
60138,854140,Belgium,Zimbabwe,0.088
60139,750110,Botswana,Zimbabwe,11157.634
60140,841840,Botswana,Zimbabwe,0.01
60141,841869,Botswana,Zimbabwe,0.76
60142,841899,Botswana,Zimbabwe,0.33699999999999997
60143,850440,Botswana,Zimbabwe,3.625
60144,854140,Botswana,Zimbabwe,21.285
60145,850440,Bulgaria,Zimbabwe,0.376
60146,850440,Canada,Zimbabwe,0.019
60147,282739,China,Zimbabwe,41.92
60148,841199,China,Zimbabwe,0.427
60149,841840,China,Zimbabwe,3.3760000000000003
60150,841891,China,Zimbabwe,0.23
60151,841830,Czechia,Zimbabwe,0.111
60152,841869,Czechia,Zimbabwe,3.352
60153,841899,Czechia,Zimbabwe,0.098
60154,850440,Czechia,Zimbabwe,0.058
60155,841869,Denmark,Zimbabwe,26.887
60156,841899,Denmark,Zimbabwe,10.265
60157,711510,"France, Monaco",Zimbabwe,0.031
60158,841810,"France, Monaco",Zimbabwe,0.54
60159,283329,Germany,Zimbabwe,0.003
60160,841850,Germany,Zimbabwe,0.026000000000000002
60161,842112,Germany,Zimbabwe,0.01
60162,841850,Guatemala,Zimbabwe,10.788
60163,841199,"China, Hong Kong Special Administrative Region",Zimbabwe,0.111
60164,841810,"China, Hong Kong Special Administrative Region",Zimbabwe,0.675
60165,841850,"China, Hong Kong Special Administrative Region",Zimbabwe,1.568
60166,841861,"China, Hong Kong Special Administrative Region",Zimbabwe,0.492
60167,841869,"China, Hong Kong Special Administrative Region",Zimbabwe,0.7010000000000001
60168,854140,"China, Hong Kong Special Administrative Region",Zimbabwe,85.841
60169,854140,Hungary,Zimbabwe,0.233
60170,850440,Israel,Zimbabwe,0.04
60171,841850,Italy,Zimbabwe,0.586
60172,841869,Italy,Zimbabwe,1.099
60173,850440,Italy,Zimbabwe,1.355
60174,854140,Italy,Zimbabwe,1.236
60175,841861,Japan,Zimbabwe,0.21
60176,850440,Kenya,Zimbabwe,0.149
60177,850440,Democratic People's Republic of Korea,Zimbabwe,0.156
60178,282739,Republic of Korea,Zimbabwe,18.5
60179,854140,Republic of Korea,Zimbabwe,1.83
60180,841861,Lebanon,Zimbabwe,0.2
60181,854140,Lesotho,Zimbabwe,0.003
60182,850440,Malaysia,Zimbabwe,1.514
60183,850440,Mauritius,Zimbabwe,0.8250000000000001
60184,854140,Mauritius,Zimbabwe,0.057
60185,850440,"Other Asia, not elsewhere specified",Zimbabwe,1.265
60186,841869,Mozambique,Zimbabwe,1.284
60187,850440,Mozambique,Zimbabwe,2.128
60188,841869,Namibia,Zimbabwe,0.015
60189,841869,Netherlands,Zimbabwe,55.41
60190,841899,Netherlands,Zimbabwe,24.872
60191,850440,New Zealand,Zimbabwe,0.019
60192,854140,Nigeria,Zimbabwe,6.357
60193,850440,Pakistan,Zimbabwe,0.002
60194,841810,Poland,Zimbabwe,5.04
60195,282739,India,Zimbabwe,17.334
60196,283329,India,Zimbabwe,0.154
60197,840690,India,Zimbabwe,0.003
60198,841199,India,Zimbabwe,0.01
60199,841810,India,Zimbabwe,0.321
60200,841850,India,Zimbabwe,0.061
60201,842112,India,Zimbabwe,0.02
60202,850440,India,Zimbabwe,22.893
60203,854140,India,Zimbabwe,29.566
60204,841810,Singapore,Zimbabwe,21.292
60205,841899,Singapore,Zimbabwe,0.105
60206,282200,South Africa,Zimbabwe,7.1659999999999995
60207,711510,South Africa,Zimbabwe,0.087
60208,810520,South Africa,Zimbabwe,0.002
60209,841899,Spain,Zimbabwe,0.325
60210,850440,Spain,Zimbabwe,0.004
60211,854140,Spain,Zimbabwe,927.624
60212,854140,Sweden,Zimbabwe,0.11800000000000001
60213,854140,"Switzerland, Liechtenstein",Zimbabwe,0.113
60214,282739,United Arab Emirates,Zimbabwe,0.3
60215,840690,United Arab Emirates,Zimbabwe,0.019
60216,841199,United Arab Emirates,Zimbabwe,0.001
60217,841830,United Arab Emirates,Zimbabwe,2.321
60218,841840,United Arab Emirates,Zimbabwe,2.2
60219,841861,United Arab Emirates,Zimbabwe,5.971
60220,841869,United Arab Emirates,Zimbabwe,11.2
60221,854140,United Arab Emirates,Zimbabwe,4.79
60222,850440,Turkey,Zimbabwe,13.536999999999999
60223,854140,Turkey,Zimbabwe,6.976000000000001
60224,841830,Egypt,Zimbabwe,47.607
60225,282739,United Kingdom,Zimbabwe,0.007
60226,283329,United Kingdom,Zimbabwe,0.011
60227,750300,United Kingdom,Zimbabwe,1.0
60228,841199,United Kingdom,Zimbabwe,0.067
60229,841810,United Kingdom,Zimbabwe,0.535
